Delta,Sigma_env,S_env,max_delta_mu_pct,max_delta_slip_pct,max_delta_Sigma_lens_pct
654546.3724,0.7333333333,0.0002895746155,0.0005781690397,0.0008672535595,0.001011798327
753865.0571,0.7333333333,0.0002604743546,0.0005200670204,0.0007801005307,0.0009101193143
868254.028,0.7333333333,0.0002342974207,0.0004678017599,0.0007017026398,0.0008186547211
1000000,0.7333333333,0.0002107503452,0.0004207873141,0.0006311809711,0.0007363791276
0.05,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.05758683333,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.06632486747,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.07638878177,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.08797976089,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.1013295165,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.1167049196,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.1344133351,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.1548087665,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.1782989327,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.2053534184,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.2365130616,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.2724007652,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.3137339493,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.361338893,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.4161672521,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.4793150838,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.5520447568,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.6358101881,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.7322859066,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.8434005291,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
0.9713753141,0.7416666667,0.6451323865,1.288081042,1.932121563,2.266585469
1.118768566,0.7416666667,0.6327445728,1.263347346,1.895021019,2.222828205
1.288526779,0.7416666667,0.6214573305,1.240811068,1.861216603,2.18296646
1.484043538,0.7416666667,0.6108300415,1.219592463,1.829388694,2.145442353
1.709227357,0.7416666667,0.6002417837,1.198451788,1.797677682,2.108062779
1.968579819,0.7416666667,0.5894417058,1.17688819,1.765332284,2.069942325
2.267285559,0.7416666667,0.5782914206,1.154625362,1.731938043,2.030593082
2.611315912,0.7416666667,0.5667026321,1.131487013,1.697230519,1.989704243
3.007548284,0.7416666667,0.5546151419,1.107352947,1.661029421,1.947064387
3.463903635,0.7416666667,0.5419876077,1.082140622,1.623210934,1.902528802
3.989504826,0.7416666667,0.5287933347,1.055796738,1.583695107,1.856004592
4.59485899,0.7416666667,0.5150183377,1.028293372,1.542440058,1.807443805
5.292067577,0.7416666667,0.5006604995,0.9996262957,1.499439444,1.756840413
6.095068271,0.7416666667,0.485729249,0.9698143359,1.454721504,1.704229137
7.019913613,0.7416666667,0.4702454413,0.9388991322,1.408348698,1.649684968
8.085091905,0.7416666667,0.4542412418,0.9069449065,1.36041736,1.593322704
9.311896801,0.7416666667,0.4377598832,0.8740379776,1.311056966,1.535296029
10.72485298,0.7416666667,0.420855205,0.8402858424,1.260428764,1.475795826
12.35220642,0.7416666667,0.4035909195,0.8058157099,1.208723565,1.415047535
14.22648905,0.7416666667,0.3860395745,0.7707724301,1.156158645,1.353307429
16.38516908,0.7416666667,0.3682812112,0.7353158145,1.102973722,1.290857845
18.87140002,0.7416666667,0.3504017427,0.6996173981,1.049426097,1.228001431
21.73488335,0.7416666667,0.3324911013,0.6638567417,0.9957851126,1.165054591
25.0328621,0.7416666667,0.3146412252,0.6282174104,0.9423261155,1.102340396
28.83126515,0.7416666667,0.2969439675,0.5928827988,0.8893241983,1.040181223
33.20602522,0.7416666667,0.2794890192,0.5580319862,0.8370479793,0.9788914736
38.2445968,0.7416666667,0.2623619413,0.5238358045,0.7857537068,0.9187706875
44.04770444,0.7416666667,0.2456423875,0.4904532915,0.7356799373,0.8600973434
50.73135628,0.7416666667,0.2294025916,0.4580286702,0.6870430053,0.8031235998
58.42916318,0.7416666667,0.2137061705,0.4266889596,0.6400334393,0.7480711552
67.29500963,0.7416666667,0.1986072759,0.396542279,0.5948134185,0.6951283316
77.50613008,0.7416666667,0.1841500997,0.3676768633,0.551515295,0.6444484079
89.2666519,0.7416666667,0.1703687261,0.340160765,0.5102411475,0.5961491589
102.8116761,0.7416666667,0.1572872956,0.3140421838,0.4710632757,0.5503134904
118.4119771,0.7416666667,0.1449204429,0.2893503395,0.4340255092,0.5069910212
136.3794158,0.7416666667,0.1332739538,0.266096784,0.3991451759,0.4662004282
157.0731738,0.7416666667,0.1223455879,0.2442770439,0.3664155659,0.4279323614
180.9069336,0.7416666667,0.1121260115,0.2238724837,0.3358087255,0.3921527381
208.3571487,0.7416666667,0.1025997904,0.2048522871,0.3072784307,0.3588062359
239.9725679,0.7416666667,0.093746397,0.1871754685,0.2807632028,0.3278198298
276.3852054,0.7416666667,0.08554119489,0.1707928384,0.2561892576,0.2991062436
318.3229752,0.7416666667,0.07795637127,0.1556488653,0.2334732979,0.2725672135
366.6242424,0.7416666667,0.07096179656,0.141683392,0.2125250881,0.2480964924
422.2545828,0.7416666667,0.06452579705,0.1288331785,0.1932497677,0.2255825472
486.3260857,0.7416666667,0.05861583337,0.1170332559,0.1755498839,0.2049109238
560.1195848,0.7416666667,0.05319908258,0.1062180897,0.1593271346,0.1859662741
645.1102636,0.7416666667,0.04824292618,0.09632255318,0.1444838298,0.1686340533
742.9971446,0.7416666667,0.04371534881,0.087282724,0.130924086,0.1528019041
855.7370546,0.7416666667,0.03958525514,0.07903651677,0.1185547751,0.1383607551
985.5837428,0.7416666667,0.03582271303,0.0715241685,0.1072862528,0.1252056627
1135.132935,0.7416666667,0.03239913204,0.06468859512,0.09703289267,0.1132364261
1307.374222,0.7416666667,0.02928738624,0.05847563657,0.08771345485,0.1023580095
1505.750829,0.7416666667,0.02646188993,0.05283420808,0.07925131211,0.09248080004
1734.22844,0.7416666667,0.02389863435,0.04771637337,0.07157456006,0.08352072979
1997.374483,0.7416666667,0.02157519266,0.0430773547,0.06461603205,0.07539928816
2300.449429,0.7416666667,0.01947069978,0.0388754925,0.05831323875,0.06804344666
2649.511958,0.7416666667,0.01756581265,0.03507216617,0.05260824925,0.06138551622
3051.54007,0.7416666667,0.01584265593,0.0316316855,0.04744752825,0.05536295385
3514.570589,0.7416666667,0.01428475708,0.02852116119,0.04278174178,0.04991813301
4047.859815,0.7416666667,0.01287697438,0.02571036104,0.03856554155,0.04499808948
4662.06857,0.7416666667,0.01160542055,0.0231715575,0.03475733625,0.04055425253
5369.475314,0.7416666667,0.01045738432,0.02087937108,0.03131905662,0.036542169
6184.2216,0.7416666667,0.009421251689,0.01881061305,0.02821591958,0.03292122664
7122.594772,0.7416666667,0.00848642816,0.01694413031,0.02541619547,0.02965438132
8203.35356,0.7416666667,0.00764326314,0.01526065433,0.02289098149,0.02670789173
9448.103085,0.7416666667,0.006882977141,0.01374265585,0.02061398377,0.02405106419
10881.72675,0.7416666667,0.006197592355,0.01237420626,0.01856130939,0.02165600937
12532.8837,0.7416666667,0.005579866953,0.01114084642,0.01671126963,0.01949741212
14434.58169,0.7416666667,0.005023233285,0.01002946325,0.01504419488,0.01755231512
16624.837,0.7416666667,0.004521740079,0.00902817436,0.01354226154,0.01579991644
19147.43435,0.7416666667,0.004069998629,0.008126220577,0.01218933087,0.01422138128
22052.80222,0.7416666667,0.003663132895,0.007313866324,0.01097079949,0.01279966726
25399.02092,0.7416666667,0.003296733391,0.006582307553,0.009873461329,0.01151936317
29252.98369,0.7416666667,0.002966814703,0.00592358693,0.008885380395,0.01036654029
33691.73392,0.7416666667,0.002669776465,0.005330515909,0.007995773864,0.009328615949
38804.00532,0.7416666667,0.002402367578,0.004796603298,0.007194904947,0.008394228327
44691.99574,0.7416666667,0.002161653488,0.004315989919,0.006473984879,0.007553122067
51473.4102,0.7416666667,0.001944986298,0.003883388943,0.005825083414,0.006796043755
59283.81388,0.7416666667,0.001749977528,0.003494031495,0.005241047242,0.006114646678
68279.34219,0.7416666667,0.001574473318,0.003143617146,0.004715425719,0.005501404123
78639.82197,0.7416666667,0.00141653188,0.002828268891,0.004242403336,0.004949530552
90572.36643,0.7416666667,0.001274403019,0.002544492266,0.003816738399,0.004452910023
104315.5154,0.7416666667,0.001146509561,0.002289138262,0.003433707392,0.004006031259
120144.004,0.7416666667,0.001031430513,0.002059369701,0.003089054551,0.003603928784
138374.2547,0.7416666667,0.0009278858117,0.00185263079,0.002778946185,0.003242129624
159370.7028,0.7416666667,0.0008347225209,0.00166661956,0.00249992934,0.002916605063
183553.082,0.7416666667,0.0007509023489,0.001499262942,0.002248894413,0.002623727007
211404.8148,0.7416666667,0.0006754903617,0.001348694232,0.002023041349,0.002360228549
243482.6768,0.7416666667,0.0006076447877,0.001213232737,0.001819849106,0.00212316833
280427.9265,0.7416666667,0.0005466078089,0.001091365386,0.001637048079,0.001909898358
322979.1253,0.7416666667,0.0004916972492,0.0009817301352,0.001472595203,0.001718034965
371986.9012,0.7416666667,0.000442299073,0.0008831009923,0.001324651489,0.001545432586
428430.9536,0.7416666667,0.0003978606188,0.0007943745052,0.001191561758,0.001390160117
493439.6384,0.7416666667,0.000357884497,0.0007145575781,0.001071836367,0.001250479591
568312.5243,0.7416666667,0.0003219230883,0.0006427564879,0.0009641347318,0.001124826952
654546.3724,0.7416666667,0.0002895735848,0.0005781669818,0.0008672504727,0.001011794725
753865.0571,0.7416666667,0.0002604735207,0.0005200653554,0.000780098033,0.0009101164004
868254.028,0.7416666667,0.000234296746,0.0004678004127,0.000701700619,0.0008186523634
1000000,0.7416666667,0.0002107497992,0.000420786224,0.0006311793361,0.00073637722
0.05,0.75,0.64,1.277833642,1.916750462,2.248455314
0.05758683333,0.75,0.64,1.277833642,1.916750462,2.248455314
0.06632486747,0.75,0.64,1.277833642,1.916750462,2.248455314
0.07638878177,0.75,0.64,1.277833642,1.916750462,2.248455314
0.08797976089,0.75,0.64,1.277833642,1.916750462,2.248455314
0.1013295165,0.75,0.64,1.277833642,1.916750462,2.248455314
0.1167049196,0.75,0.64,1.277833642,1.916750462,2.248455314
0.1344133351,0.75,0.64,1.277833642,1.916750462,2.248455314
0.1548087665,0.75,0.64,1.277833642,1.916750462,2.248455314
0.1782989327,0.75,0.64,1.277833642,1.916750462,2.248455314
0.2053534184,0.75,0.64,1.277833642,1.916750462,2.248455314
0.2365130616,0.75,0.64,1.277833642,1.916750462,2.248455314
0.2724007652,0.75,0.64,1.277833642,1.916750462,2.248455314
0.3137339493,0.75,0.64,1.277833642,1.916750462,2.248455314
0.361338893,0.75,0.64,1.277833642,1.916750462,2.248455314
0.4161672521,0.75,0.64,1.277833642,1.916750462,2.248455314
0.4793150838,0.75,0.64,1.277833642,1.916750462,2.248455314
0.5520447568,0.75,0.64,1.277833642,1.916750462,2.248455314
0.6358101881,0.75,0.64,1.277833642,1.916750462,2.248455314
0.7322859066,0.75,0.64,1.277833642,1.916750462,2.248455314
0.8434005291,0.75,0.64,1.277833642,1.916750462,2.248455314
0.9713753141,0.75,0.64,1.277833642,1.916750462,2.248455314
1.118768566,0.75,0.6278066434,1.253488202,1.880232303,2.205388599
1.288526779,0.75,0.6166933376,1.231299208,1.846948812,2.166144347
1.484043538,0.75,0.6062269862,1.210401933,1.8156029,2.12919143
1.709227357,0.75,0.5957963453,1.189575959,1.784363938,2.09237111
1.968579819,0.75,0.5851542293,1.16832775,1.752491624,2.054810985
2.267285559,0.75,0.5741640517,1.146384595,1.719576893,2.016029524
2.611315912,0.75,0.5627384612,1.123572089,1.685358134,1.975719263
3.007548284,0.75,0.5508177086,1.099770935,1.649656402,1.933670357
3.463903635,0.75,0.5383605611,1.074898807,1.61234821,1.889738467
3.989504826,0.75,0.5253401713,1.0489021,1.57335315,1.843830142
4.59485899,0.75,0.5117421827,1.021752151,1.532628227,1.795896096
5.292067577,0.75,0.4975639164,0.9934436112,1.490165417,1.745928296
6.095068271,0.75,0.4828140734,0.9639938525,1.445990779,1.693958873
7.019913613,0.75,0.4675126372,0.9334427745,1.400164162,1.640059721
8.085091905,0.75,0.4516907829,0.9018526219,1.352778933,1.584342124
9.311896801,0.75,0.435390662,0.8693075549,1.303961332,1.526955938
10.72485298,0.75,0.4186649742,0.8359127947,1.253869192,1.468088017
12.35220642,0.75,0.4015762679,0.8017932261,1.202689839,1.407959689
14.22648905,0.75,0.3841959387,0.7670913991,1.150637099,1.346823168
16.38516908,0.75,0.366602925,0.7319649229,1.097947384,1.28495691
18.87140002,0.75,0.3488821209,0.6965832984,1.044874948,1.222659984
21.73488335,0.75,0.3311225555,0.6611242826,0.9916864239,1.160245634
25.0328621,0.75,0.3134154058,0.6257699208,0.9386548812,1.098034271
28.83126515,0.75,0.2958519252,0.5907024108,0.8860536162,1.036346189
33.20602522,0.75,0.2785213792,0.5560999816,0.8341499723,0.9754943217
38.2445968,0.75,0.2615090806,0.5221329698,0.7831994547,0.9157773685
44.04770444,0.75,0.2448946089,0.4889602654,0.7334403981,0.8574735805
50.73135628,0.75,0.2287502869,0.4567262688,0.6850894032,0.8008354621
58.42916318,0.75,0.2131399671,0.4255584693,0.6383377039,0.7460855713
67.29500963,0.75,0.198118162,0.3955657068,0.5933485603,0.6934135287
77.50613008,0.75,0.1837295267,0.3668371408,0.5502557112,0.6429742676
89.2666519,0.75,0.1700086854,0.3394419024,0.5091628537,0.5948874853
102.8116761,0.75,0.1569803725,0.3134293766,0.4701440649,0.5492381938
118.4119771,0.75,0.1446598466,0.288830029,0.4332450436,0.5060782217
136.3794158,0.75,0.1330535281,0.2656566787,0.398485018,0.4654284887
157.0731738,0.75,0.1221598044,0.2439061057,0.3658591586,0.4272818615
180.9069336,0.75,0.111969949,0.2235608871,0.3353413306,0.3916063984
208.3571487,0.75,0.1024691041,0.2045913569,0.3068870354,0.3583488068
239.9725679,0.75,0.09363727963,0.1869576031,0.2804364047,0.3274379541
276.3852054,0.75,0.08545033345,0.1706114231,0.2559171346,0.2987883023
318.3229752,0.75,0.07788090148,0.1554981812,0.2332472718,0.2723031647
366.6242424,0.75,0.07089925671,0.141558524,0.2123377861,0.2478777082
422.2545828,0.75,0.06447408294,0.1287299253,0.1930948879,0.2254016547
486.3260857,0.75,0.05857315536,0.1169480444,0.1754220666,0.204761654
560.1195848,0.75,0.05316392559,0.1061478947,0.1592218421,0.1858433211
645.1102636,0.75,0.04821401289,0.09626482447,0.1443972367,0.1685329447
742.9971446,0.75,0.04369160653,0.0872353198,0.1308529797,0.1527188847
855.7370546,0.75,0.03956578614,0.07899764466,0.118496467,0.1382926829
985.5837428,0.75,0.03580676841,0.07149233324,0.1072384999,0.1251499168
1135.132935,0.75,0.03238608889,0.06466255297,0.09699382945,0.113190827
1307.374222,0.75,0.0292767278,0.05845435577,0.08768153365,0.1023207494
1505.750829,0.75,0.02645318852,0.05281683472,0.07922525208,0.09245038289
1734.22844,0.75,0.02389153681,0.04770220232,0.07155330348,0.08349592031
1997.374483,0.75,0.02156940793,0.04306580481,0.06459870721,0.07537906839
2300.449429,0.75,0.01946598839,0.03886608568,0.05829912852,0.06802697924
2649.511958,0.75,0.01756197794,0.03506450973,0.0525967646,0.06137211343
3051.54007,0.75,0.0158395366,0.0316254574,0.0474381861,0.05535205172
3514.570589,0.75,0.01428222103,0.02851609766,0.04277414649,0.04990926966
4047.859815,0.75,0.01287491352,0.02570624629,0.03855936944,0.04499088709
4662.06857,0.75,0.01160374657,0.02316821521,0.03475232281,0.04054840236
5369.475314,0.75,0.01045602513,0.0208766573,0.03131498595,0.03653741903
6184.2216,0.75,0.009420148483,0.01880841037,0.02821261556,0.03291737133
7122.594772,0.75,0.008485533012,0.01694234305,0.02541351457,0.02965125315
8203.35356,0.75,0.007642537022,0.01525920455,0.02288880683,0.02670535429
9448.103085,0.75,0.006882388289,0.01374148014,0.02061222021,0.02404900646
10881.72675,0.75,0.006197114933,0.01237325303,0.01855987955,0.02165434104
12532.8837,0.75,0.005579479956,0.01114007373,0.0167101106,0.01949605979
14434.58169,0.75,0.005022919646,0.01002883703,0.01504325555,0.01755121914
16624.837,0.75,0.004521485936,0.009027666936,0.0135415004,0.01579902838
19147.43435,0.75,0.004069792729,0.008125809473,0.01218871421,0.01422066179
22052.80222,0.75,0.003662966103,0.007313533304,0.01097029996,0.01279908444
25399.02092,0.75,0.003296598295,0.006582037819,0.009873056729,0.01151889111
29252.98369,0.75,0.002966705293,0.005923368481,0.008885052722,0.01036615799
33691.73392,0.75,0.002669687866,0.005330339012,0.007995508518,0.009328306365
38804.00532,0.75,0.002402295839,0.004796460063,0.007194690094,0.008393977655
44691.99574,0.75,0.002161595405,0.004315873949,0.006473810924,0.007552919112
51473.4102,0.75,0.001944939274,0.003883295055,0.005824942583,0.006795879446
59283.81388,0.75,0.001749939461,0.00349395549,0.005240933235,0.006114513666
68279.34219,0.75,0.001574442504,0.003143555622,0.004715333433,0.005501296453
78639.82197,0.75,0.001416506937,0.002828219091,0.004242328636,0.0049494434
90572.36643,0.75,0.001274382831,0.002544451958,0.003816677937,0.004452839483
104315.5154,0.75,0.001146493222,0.002289105638,0.003433658457,0.004005974166
120144.004,0.75,0.001031417289,0.002059343298,0.003089014946,0.003603882577
138374.2547,0.75,0.0009278751094,0.001852609422,0.002778914133,0.003242092229
159370.7028,0.75,0.0008347138599,0.001666602267,0.002499903401,0.0029165748
183553.082,0.75,0.0007508953399,0.001499248948,0.002248873422,0.002623702517
211404.8148,0.75,0.0006754846899,0.001348682908,0.002023024362,0.002360208731
243482.6768,0.75,0.0006076401979,0.001213223573,0.00181983536,0.002123152292
280427.9265,0.75,0.000546604095,0.00109135797,0.001637036956,0.001909885381
322979.1253,0.75,0.000491694244,0.0009817241348,0.001472586202,0.001718024464
371986.9012,0.75,0.0004422966413,0.0008830961371,0.001324644206,0.001545424089
428430.9536,0.75,0.0003978586511,0.0007943705765,0.001191555865,0.001390153242
493439.6384,0.75,0.0003578829049,0.0007145543993,0.001071831599,0.001250474028
568312.5243,0.75,0.0003219218001,0.0006427539158,0.0009641308737,0.001124822451
654546.3724,0.75,0.0002895725425,0.0005781649007,0.000867247351,0.001011791083
753865.0571,0.75,0.0002604726773,0.0005200636715,0.0007800955072,0.0009101134536
868254.028,0.75,0.0002342960636,0.0004677990502,0.0007016985753,0.0008186499791
