eta_g,beta_s,chi2_growth,max_abs_delta_mu_pct,max_abs_delta_slip_pct,max_abs_delta_Sigma_pct,max_abs_delta_Weyl_pct,max_abs_delta_EG_pct,stable
0.026,0.03,12.6868144,2.595599584,2.994922597,4.131928982,3.098377689,2.541716879,True
0.026,0.032,12.6868144,2.595599584,3.194584104,4.234350942,3.19978307,2.642574739,True
0.026,0.034,12.6868144,2.595599584,3.39424561,4.336772902,3.301188451,2.7434326,True
0.026,0.036,12.6868144,2.595599584,3.593907117,4.439194862,3.402593831,2.844290461,True
0.026,0.038,12.6868144,2.595599584,3.793568623,4.541616822,3.503999212,2.945148322,True
0.026,0.04,12.6868144,2.595599584,3.99323013,4.644038781,3.605404593,3.046006183,True
0.026,0.042,12.6868144,2.595599584,4.192891636,4.746460741,3.706809973,3.146864044,True
0.026,0.044,12.6868144,2.595599584,4.392553143,4.848882701,3.808215354,3.247721905,True
0.026,0.046,12.6868144,2.595599584,4.592214649,4.951304661,3.909620735,3.348579766,True
0.026,0.048,12.6868144,2.595599584,4.791876156,5.053726621,4.011026116,3.449437627,True
0.026,0.05,12.6868144,2.595599584,4.991537662,5.156148581,4.112431496,3.550295488,True
0.026,0.052,12.6868144,2.595599584,5.191199169,5.258570541,4.213836877,3.651153349,True
0.026,0.054,12.6868144,2.595599584,5.390860675,5.360992501,4.315242258,3.75201121,True
0.026,0.056,12.6868144,2.595599584,5.590522182,5.46341446,4.416647638,3.85286907,True
0.026,0.058,12.6868144,2.595599584,5.790183688,5.56583642,4.518053019,3.953726931,True
0.026,0.06,12.6868144,2.595599584,5.989845195,5.66825838,4.6194584,4.054584792,True
0.028,-0.06,12.72468513,2.795261091,5.989845195,0.2833774125,1.348242409,1.920621594,True
0.028,-0.058,12.72468513,2.795261091,5.790183688,0.1807561291,1.246717009,1.819685247,True
0.028,-0.056,12.72468513,2.795261091,5.590522182,0.07813484566,1.145191609,1.718748899,True
0.028,-0.054,12.72468513,2.795261091,5.390860675,0.03306869131,1.043666209,1.617812551,True
0.028,-0.052,12.72468513,2.795261091,5.191199169,0.1271077212,0.9421408094,1.51782599,True
0.028,-0.05,12.72468513,2.795261091,4.991537662,0.2297290047,0.8406154096,1.424099285,True
0.028,-0.048,12.72468513,2.795261091,4.791876156,0.3323502881,0.7390900097,1.336952957,True
0.028,-0.046,12.72468513,2.795261091,4.592214649,0.4349715716,0.6375646099,1.255855611,True
0.028,-0.044,12.72468513,2.795261091,4.392553143,0.537592855,0.5360392101,1.180348977,True
0.028,-0.042,12.72468513,2.795261091,4.192891636,0.6402141385,0.4345138102,1.110023774,True
0.028,-0.04,12.72468513,2.795261091,3.99323013,0.7428354219,0.3341860317,1.044540474,True
0.028,-0.038,12.72468513,2.795261091,3.793568623,0.8454567053,0.2485288935,0.9835999871,True
0.028,-0.036,12.72468513,2.795261091,3.593907117,0.9480779888,0.178722179,0.9269724817,True
0.028,-0.034,12.72468513,2.795261091,3.39424561,1.050699272,0.147751171,0.8745021044,True
0.028,-0.032,12.72468513,2.795261091,3.194584104,1.153320556,0.137427368,0.8261705394,True
0.028,-0.03,12.72468513,2.795261091,2.994922597,1.255941839,0.1746385888,0.7822684045,True
0.028,-0.028,12.72468513,2.795261091,2.795261091,1.358563123,0.2761639886,0.7441979237,True
0.028,-0.026,12.72468513,2.795261091,2.595599584,1.461184406,0.3776893884,0.7165942525,True
0.028,-0.024,12.72468513,2.795261091,2.395938078,1.563805689,0.4792147882,0.6954861966,True
0.028,-0.022,12.72468513,2.795261091,2.196276571,1.666426973,0.5807401881,0.6774500867,True
0.028,-0.02,12.72468513,2.795261091,1.996615065,1.769048256,0.6822655879,0.6614848651,True
0.028,-0.018,12.72468513,2.795261091,1.796953558,1.87166954,0.7837909877,0.6470868297,True
0.028,-0.016,12.72468513,2.795261091,1.597292052,1.974290823,0.8853163876,0.6339402186,True
0.028,-0.014,12.72468513,2.795261091,1.397630545,2.076912107,0.9868417874,0.6218308416,True
0.028,-0.012,12.72468513,2.795261091,1.197969039,2.17953339,1.088367187,0.6105994116,True
0.028,-0.01,12.72468513,2.795261091,0.9983075324,2.282154674,1.189892587,0.6027870989,True
0.028,-0.008,12.72468513,2.795261091,0.7986460259,2.384775957,1.291417987,0.7037234466,True
0.028,-0.006,12.72468513,2.795261091,0.5989845195,2.48739724,1.392943387,0.8046597943,True
0.028,-0.004,12.72468513,2.795261091,0.399323013,2.590018524,1.494468787,0.9055961421,True
0.028,-0.002,12.72468513,2.795261091,0.1996615065,2.692639807,1.595994186,1.00653249,True
0.028,0,12.72468513,2.795261091,0,2.795261091,1.697519586,1.107468838,True
0.028,0.002,12.72468513,2.795261091,0.1996615065,2.897882374,1.799044986,1.208405185,True
0.028,0.004,12.72468513,2.795261091,0.399323013,3.000503658,1.900570386,1.309341533,True
0.028,0.006,12.72468513,2.795261091,0.5989845195,3.103124941,2.002095786,1.410277881,True
0.028,0.008,12.72468513,2.795261091,0.7986460259,3.205746225,2.103621186,1.511214228,True
0.028,0.01,12.72468513,2.795261091,0.9983075324,3.308367508,2.205146585,1.612150576,True
0.028,0.012,12.72468513,2.795261091,1.197969039,3.410988791,2.306671985,1.713086924,True
0.028,0.014,12.72468513,2.795261091,1.397630545,3.513610075,2.408197385,1.814023272,True
0.028,0.016,12.72468513,2.795261091,1.597292052,3.616231358,2.509722785,1.914959619,True
0.028,0.018,12.72468513,2.795261091,1.796953558,3.718852642,2.611248185,2.015895967,True
0.028,0.02,12.72468513,2.795261091,1.996615065,3.821473925,2.712773585,2.116832315,True
0.028,0.022,12.72468513,2.795261091,2.196276571,3.924095209,2.814298984,2.217768663,True
0.028,0.024,12.72468513,2.795261091,2.395938078,4.026716492,2.915824384,2.31870501,True
0.028,0.026,12.72468513,2.795261091,2.595599584,4.129337776,3.017349784,2.419641358,True
0.028,0.028,12.72468513,2.795261091,2.795261091,4.231959059,3.118875184,2.520577706,True
0.028,0.03,12.72468513,2.795261091,2.994922597,4.334580342,3.220400584,2.621514053,True
0.028,0.032,12.72468513,2.795261091,3.194584104,4.437201626,3.321925984,2.722450401,True
0.028,0.034,12.72468513,2.795261091,3.39424561,4.539822909,3.423451383,2.823386749,True
0.028,0.036,12.72468513,2.795261091,3.593907117,4.642444193,3.524976783,2.924323097,True
0.028,0.038,12.72468513,2.795261091,3.793568623,4.745065476,3.626502183,3.025259444,True
0.028,0.04,12.72468513,2.795261091,3.99323013,4.84768676,3.728027583,3.126195792,True
0.028,0.042,12.72468513,2.795261091,4.192891636,4.950308043,3.829552983,3.22713214,True
0.028,0.044,12.72468513,2.795261091,4.392553143,5.052929327,3.931078383,3.328068487,True
0.028,0.046,12.72468513,2.795261091,4.592214649,5.15555061,4.032603782,3.429004835,True
0.028,0.048,12.72468513,2.795261091,4.791876156,5.258171893,4.134129182,3.529941183,True
0.028,0.05,12.72468513,2.795261091,4.991537662,5.360793177,4.235654582,3.630877531,True
0.028,0.052,12.72468513,2.795261091,5.191199169,5.46341446,4.337179982,3.731813878,True
0.028,0.054,12.72468513,2.795261091,5.390860675,5.566035744,4.438705382,3.832750226,True
0.028,0.056,12.72468513,2.795261091,5.590522182,5.668657027,4.540230782,3.933686574,True
0.028,0.058,12.72468513,2.795261091,5.790183688,5.771278311,4.641756181,4.034622922,True
0.028,0.06,12.72468513,2.795261091,5.989845195,5.873899594,4.743281581,4.135559269,True
0.03,-0.06,12.76263715,2.994922597,5.989845195,0.08969561364,1.23177219,1.844427675,True
0.03,-0.058,12.76263715,2.994922597,5.790183688,0.02873561861,1.130126927,1.743412913,True
0.03,-0.056,12.76263715,2.994922597,5.590522182,0.1159456004,1.028481664,1.642697729,True
0.03,-0.054,12.76263715,2.994922597,5.390860675,0.2187662075,0.9268364016,1.547114759,True
0.03,-0.052,12.76263715,2.994922597,5.191199169,0.3215868145,0.8251911389,1.457909989,True
0.03,-0.05,12.76263715,2.994922597,4.991537662,0.4244074215,0.7235458762,1.374583403,True
0.03,-0.048,12.76263715,2.994922597,4.791876156,0.5272280285,0.6219006134,1.296692626,True
0.03,-0.046,12.76263715,2.994922597,4.592214649,0.6300486356,0.5202553507,1.22385475,True
0.03,-0.044,12.76263715,2.994922597,4.392553143,0.7328692426,0.418610088,1.155738306,True
0.03,-0.042,12.76263715,2.994922597,4.192891636,0.8356898496,0.3217772415,1.092048866,True
0.03,-0.04,12.76263715,2.994922597,3.99323013,0.9385104567,0.2412478728,1.032549078,True
0.03,-0.038,12.76263715,2.994922597,3.793568623,1.041331064,0.1750731488,0.9770472075,True
0.03,-0.036,12.76263715,2.994922597,3.593907117,1.144151671,0.1557698203,0.9254306589,True
0.03,-0.034,12.76263715,2.994922597,3.39424561,1.246972278,0.1457654811,0.8777175505,True
0.03,-0.032,12.76263715,2.994922597,3.194584104,1.349792885,0.1912614884,0.8342206184,True
0.03,-0.03,12.76263715,2.994922597,2.994922597,1.452613492,0.2929067511,0.7963054429,True
0.03,-0.028,12.76263715,2.994922597,2.795261091,1.555434099,0.3945520139,0.7683864299,True
0.03,-0.026,12.76263715,2.994922597,2.595599584,1.658254706,0.4961972766,0.746901739,True
0.03,-0.024,12.76263715,2.994922597,2.395938078,1.761075313,0.5978425393,0.7284746045,True
0.03,-0.022,12.76263715,2.994922597,2.196276571,1.86389592,0.6994878021,0.7121070198,True
0.03,-0.02,12.76263715,2.994922597,1.996615065,1.966716527,0.8011330648,0.6972998174,True
0.03,-0.018,12.76263715,2.994922597,1.796953558,2.069537134,0.9027783275,0.6837438265,True
0.03,-0.016,12.76263715,2.994922597,1.597292052,2.172357741,1.00442359,0.6712269294,True
0.03,-0.014,12.76263715,2.994922597,1.397630545,2.275178348,1.106068853,0.6595920288,True
0.03,-0.012,12.76263715,2.994922597,1.197969039,2.377998955,1.207714116,0.6487221118,True
0.03,-0.01,12.76263715,2.994922597,0.9983075324,2.480819562,1.309359378,0.6809413532,True
0.03,-0.008,12.76263715,2.994922597,0.7986460259,2.583640169,1.411004641,0.7819561143,True
0.03,-0.006,12.76263715,2.994922597,0.5989845195,2.686460776,1.512649904,0.8829708754,True
0.03,-0.004,12.76263715,2.994922597,0.399323013,2.789281383,1.614295167,0.9839856365,True
0.03,-0.002,12.76263715,2.994922597,0.1996615065,2.89210199,1.715940429,1.085000398,True
0.03,0,12.76263715,2.994922597,0,2.994922597,1.817585692,1.186015159,True
0.03,0.002,12.76263715,2.994922597,0.1996615065,3.097743204,1.919230955,1.28702992,True
0.03,0.004,12.76263715,2.994922597,0.399323013,3.200563811,2.020876218,1.388044681,True
0.03,0.006,12.76263715,2.994922597,0.5989845195,3.303384418,2.12252148,1.489059442,True
0.03,0.008,12.76263715,2.994922597,0.7986460259,3.406205025,2.224166743,1.590074203,True
0.03,0.01,12.76263715,2.994922597,0.9983075324,3.509025632,2.325812006,1.691088964,True
0.03,0.012,12.76263715,2.994922597,1.197969039,3.611846239,2.427457268,1.792103725,True
0.03,0.014,12.76263715,2.994922597,1.397630545,3.714666847,2.529102531,1.893118486,True
0.03,0.016,12.76263715,2.994922597,1.597292052,3.817487454,2.630747794,1.994133248,True
0.03,0.018,12.76263715,2.994922597,1.796953558,3.920308061,2.732393057,2.095148009,True
0.03,0.02,12.76263715,2.994922597,1.996615065,4.023128668,2.834038319,2.19616277,True
0.03,0.022,12.76263715,2.994922597,2.196276571,4.125949275,2.935683582,2.297177531,True
0.03,0.024,12.76263715,2.994922597,2.395938078,4.228769882,3.037328845,2.398192292,True
0.03,0.026,12.76263715,2.994922597,2.595599584,4.331590489,3.138974108,2.499207053,True
0.03,0.028,12.76263715,2.994922597,2.795261091,4.434411096,3.24061937,2.600221814,True
0.03,0.03,12.76263715,2.994922597,2.994922597,4.537231703,3.342264633,2.701236575,True
0.03,0.032,12.76263715,2.994922597,3.194584104,4.64005231,3.443909896,2.802251336,True
0.03,0.034,12.76263715,2.994922597,3.39424561,4.742872917,3.545555159,2.903266098,True
0.03,0.036,12.76263715,2.994922597,3.593907117,4.845693524,3.647200421,3.004280859,True
0.03,0.038,12.76263715,2.994922597,3.793568623,4.948514131,3.748845684,3.10529562,True
0.03,0.04,12.76263715,2.994922597,3.99323013,5.051334738,3.850490947,3.206310381,True
0.03,0.042,12.76263715,2.994922597,4.192891636,5.154155345,3.952136209,3.307325142,True
0.03,0.044,12.76263715,2.994922597,4.392553143,5.256975952,4.053781472,3.408339903,True
0.03,0.046,12.76263715,2.994922597,4.592214649,5.359796559,4.155426735,3.509354664,True
0.03,0.048,12.76263715,2.994922597,4.791876156,5.462617166,4.257071998,3.610369425,True
0.03,0.05,12.76263715,2.994922597,4.991537662,5.565437773,4.35871726,3.711384186,True
0.03,0.052,12.76263715,2.994922597,5.191199169,5.66825838,4.460362523,3.812398948,True
0.03,0.054,12.76263715,2.994922597,5.390860675,5.771078987,4.562007786,3.913413709,True
0.03,0.056,12.76263715,2.994922597,5.590522182,5.873899594,4.663653049,4.01442847,True
0.03,0.058,12.76263715,2.994922597,5.790183688,5.976720201,4.765298311,4.115443231,True
0.03,0.06,12.76263715,2.994922597,5.989845195,6.079540808,4.866943574,4.216457992,True
0.032,-0.06,12.80067004,3.194584104,5.989845195,0.1039861853,1.115453446,1.768319439,True
0.032,-0.058,12.80067004,3.194584104,5.790183688,0.2070061159,1.013688477,1.670944782,True
0.032,-0.056,12.80067004,3.194584104,5.590522182,0.3100260465,0.9119235069,1.579773128,True
0.032,-0.054,12.80067004,3.194584104,5.390860675,0.4130459771,0.8101585371,1.494331068,True
0.032,-0.052,12.80067004,3.194584104,5.191199169,0.5160659077,0.7083935674,1.414199397,True
0.032,-0.05,12.80067004,3.194584104,4.991537662,0.6190858384,0.6066285977,1.339008156,True
0.032,-0.048,12.80067004,3.194584104,4.791876156,0.722105769,0.5048636279,1.268432591,True
0.032,-0.046,12.80067004,3.194584104,4.592214649,0.8251256996,0.4031497971,1.202190036,True
0.032,-0.044,12.80067004,3.194584104,4.392553143,0.9281456302,0.311524397,1.140038189,True
0.032,-0.042,12.80067004,3.194584104,4.192891636,1.031165561,0.2352564415,1.081776078,True
0.032,-0.04,12.80067004,3.194584104,3.99323013,1.134185491,0.1754447201,1.027249984,True
0.032,-0.038,12.80067004,3.194584104,3.793568623,1.237205422,0.1638521189,0.9763756873,True
0.032,-0.036,12.80067004,3.194584104,3.593907117,1.340225353,0.1541102097,0.9292018723,True
0.032,-0.034,12.80067004,3.194584104,3.39424561,1.443245283,0.2074911603,0.8860608862,True
0.032,-0.032,12.80067004,3.194584104,3.194584104,1.546265214,0.30925613,0.8482775426,True
0.032,-0.03,12.80067004,3.194584104,2.994922597,1.649285145,0.4110210997,0.8200623716,True
0.032,-0.028,12.80067004,3.194584104,2.795261091,1.752305075,0.5127860695,0.7982271828,True
0.032,-0.026,12.80067004,3.194584104,2.595599584,1.855325006,0.6145510392,0.7794360798,True
0.032,-0.024,12.80067004,3.194584104,2.395938078,1.958344936,0.716316009,0.762693724,True
0.032,-0.022,12.80067004,3.194584104,2.196276571,2.061364867,0.8180809787,0.7475076911,True
0.032,-0.02,12.80067004,3.194584104,1.996615065,2.164384798,0.9198459484,0.7335719551,True
0.032,-0.018,12.80067004,3.194584104,1.796953558,2.267404728,1.021610918,0.7206746476,True
0.032,-0.016,12.80067004,3.194584104,1.597292052,2.370424659,1.123375888,0.7086615737,True
0.032,-0.014,12.80067004,3.194584104,1.397630545,2.473444589,1.225140858,0.6974174328,True
0.032,-0.012,12.80067004,3.194584104,1.197969039,2.57646452,1.326905827,0.6868443818,True
0.032,-0.01,12.80067004,3.194584104,0.9983075324,2.679484451,1.428670797,0.759022632,True
0.032,-0.008,12.80067004,3.194584104,0.7986460259,2.782504381,1.530435767,0.8601157333,True
0.032,-0.006,12.80067004,3.194584104,0.5989845195,2.885524312,1.632200737,0.9612088345,True
0.032,-0.004,12.80067004,3.194584104,0.399323013,2.988544243,1.733965706,1.062301936,True
0.032,-0.002,12.80067004,3.194584104,0.1996615065,3.091564173,1.835730676,1.163395037,True
0.032,0,12.80067004,3.194584104,0,3.194584104,1.937495646,1.264488138,True
0.032,0.002,12.80067004,3.194584104,0.1996615065,3.297604034,2.039260616,1.36558124,True
0.032,0.004,12.80067004,3.194584104,0.399323013,3.400623965,2.141025585,1.466674341,True
0.032,0.006,12.80067004,3.194584104,0.5989845195,3.503643896,2.242790555,1.567767442,True
0.032,0.008,12.80067004,3.194584104,0.7986460259,3.606663826,2.344555525,1.668860543,True
0.032,0.01,12.80067004,3.194584104,0.9983075324,3.709683757,2.446320495,1.769953645,True
0.032,0.012,12.80067004,3.194584104,1.197969039,3.812703687,2.548085464,1.871046746,True
0.032,0.014,12.80067004,3.194584104,1.397630545,3.915723618,2.649850434,1.972139847,True
0.032,0.016,12.80067004,3.194584104,1.597292052,4.018743549,2.751615404,2.073232949,True
0.032,0.018,12.80067004,3.194584104,1.796953558,4.121763479,2.853380374,2.17432605,True
0.032,0.02,12.80067004,3.194584104,1.996615065,4.22478341,2.955145343,2.275419151,True
0.032,0.022,12.80067004,3.194584104,2.196276571,4.327803341,3.056910313,2.376512252,True
0.032,0.024,12.80067004,3.194584104,2.395938078,4.430823271,3.158675283,2.477605354,True
0.032,0.026,12.80067004,3.194584104,2.595599584,4.533843202,3.260440252,2.578698455,True
0.032,0.028,12.80067004,3.194584104,2.795261091,4.636863132,3.362205222,2.679791556,True
0.032,0.03,12.80067004,3.194584104,2.994922597,4.739883063,3.463970192,2.780884657,True
0.032,0.032,12.80067004,3.194584104,3.194584104,4.842902994,3.565735162,2.881977759,True
0.032,0.034,12.80067004,3.194584104,3.39424561,4.945922924,3.667500131,2.98307086,True
0.032,0.036,12.80067004,3.194584104,3.593907117,5.048942855,3.769265101,3.084163961,True
0.032,0.038,12.80067004,3.194584104,3.793568623,5.151962785,3.871030071,3.185257063,True
0.032,0.04,12.80067004,3.194584104,3.99323013,5.254982716,3.972795041,3.286350164,True
0.032,0.042,12.80067004,3.194584104,4.192891636,5.358002647,4.07456001,3.387443265,True
0.032,0.044,12.80067004,3.194584104,4.392553143,5.461022577,4.17632498,3.488536366,True
0.032,0.046,12.80067004,3.194584104,4.592214649,5.564042508,4.27808995,3.589629468,True
0.032,0.048,12.80067004,3.194584104,4.791876156,5.667062439,4.37985492,3.690722569,True
0.032,0.05,12.80067004,3.194584104,4.991537662,5.770082369,4.481619889,3.79181567,True
0.032,0.052,12.80067004,3.194584104,5.191199169,5.8731023,4.583384859,3.892908772,True
0.032,0.054,12.80067004,3.194584104,5.390860675,5.97612223,4.685149829,3.994001873,True
0.032,0.056,12.80067004,3.194584104,5.590522182,6.079142161,4.786914799,4.095094974,True
0.032,0.058,12.80067004,3.194584104,5.790183688,6.182162092,4.888679768,4.196188075,True
0.032,0.06,12.80067004,3.194584104,5.989845195,6.285182022,4.990444738,4.297281177,True
0.034,-0.06,12.83878336,3.39424561,5.989845195,0.2976679842,0.9992858407,1.702516786,True
0.034,-0.058,12.83878336,3.39424561,5.790183688,0.4008872384,0.8974013195,1.615055333,True
0.034,-0.056,12.83878336,3.39424561,5.590522182,0.5041064926,0.7955167982,1.532790391,True
0.034,-0.054,12.83878336,3.39424561,5.390860675,0.6073257468,0.693632277,1.455369394,True
0.034,-0.052,12.83878336,3.39424561,5.191199169,0.710545001,0.5917477558,1.382479718,True
0.034,-0.05,12.83878336,3.39424561,4.991537662,0.8137642552,0.4898632346,1.313842834,True
0.034,-0.048,12.83878336,3.39424561,4.791876156,0.9169835094,0.3895739428,1.249217763,True
0.034,-0.046,12.83878336,3.39424561,4.592214649,1.020202764,0.3029587076,1.188397249,True
0.034,-0.044,12.83878336,3.39424561,4.392553143,1.123422018,0.2302982255,1.131209454,True
0.034,-0.042,12.83878336,3.39424561,4.192891636,1.226641272,0.1831225107,1.077532615,True
0.034,-0.04,12.83878336,3.39424561,3.99323013,1.329860526,0.1719787622,1.027309025,True
0.034,-0.038,12.83878336,3.39424561,3.793568623,1.43307978,0.1624541856,0.9806130629,True
0.034,-0.036,12.83878336,3.39424561,3.593907117,1.536299035,0.2233284139,0.9377874409,True
